Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
West Bank and Gaza,PSE,2000,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.7269973754883
West Bank and Gaza,PSE,1999,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.427001953125
West Bank and Gaza,PSE,1998,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.0820007324219
West Bank and Gaza,PSE,1997,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.6989974975586
West Bank and Gaza,PSE,1996,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.2959976196289
West Bank and Gaza,PSE,1995,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.8850021362305
West Bank and Gaza,PSE,1994,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.0800018310547
West Bank and Gaza,PSE,1993,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.1790008544922
West Bank and Gaza,PSE,1992,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.1029968261719
West Bank and Gaza,PSE,1991,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.0640029907227
West Bank and Gaza,PSE,1990,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.056999206543
West Bank and Gaza,PSE,2018,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,46.331600189209
West Bank and Gaza,PSE,2017,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,45.689998626709
West Bank and Gaza,PSE,2016,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,45.6510009765625
West Bank and Gaza,PSE,2015,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,45.7549018859863
West Bank and Gaza,PSE,2014,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,45.8616981506348
West Bank and Gaza,PSE,2013,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,43.6748008728027
West Bank and Gaza,PSE,2012,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,43.6707000732422
West Bank and Gaza,PSE,2011,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,43.0684013366699
West Bank and Gaza,PSE,2010,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.2328987121582
West Bank and Gaza,PSE,2009,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.6962013244629
West Bank and Gaza,PSE,2008,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.3553009033203
West Bank and Gaza,PSE,2007,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.6707992553711
West Bank and Gaza,PSE,2006,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.024299621582
West Bank and Gaza,PSE,2005,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,40.4101982116699
West Bank and Gaza,PSE,2004,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,40.0862007141113
West Bank and Gaza,PSE,2003,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,40.0466995239258
West Bank and Gaza,PSE,2002,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,37.8681983947754
West Bank and Gaza,PSE,2001,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,38.49169921875
West Bank and Gaza,PSE,2000,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,41.6078987121582
West Bank and Gaza,PSE,2019,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.7270011901855
West Bank and Gaza,PSE,2018,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.4379997253418
West Bank and Gaza,PSE,2017,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.117000579834
West Bank and Gaza,PSE,2016,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.4189987182617
West Bank and Gaza,PSE,2015,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.439998626709
West Bank and Gaza,PSE,2014,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,45.4500007629395
West Bank and Gaza,PSE,2013,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,43.2019996643066
West Bank and Gaza,PSE,2012,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,43.1879997253418
West Bank and Gaza,PSE,2011,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,42.5740013122559
West Bank and Gaza,PSE,2010,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.7169990539551
West Bank and Gaza,PSE,2009,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.2789993286133
West Bank and Gaza,PSE,2008,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.068000793457
West Bank and Gaza,PSE,2007,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.576000213623
West Bank and Gaza,PSE,2006,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.1030006408691
West Bank and Gaza,PSE,2005,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.5830001831055
West Bank and Gaza,PSE,2004,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.3310012817383
West Bank and Gaza,PSE,2003,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.3409996032715
West Bank and Gaza,PSE,2002,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,38.2290000915527
West Bank and Gaza,PSE,2001,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,38.9129981994629
West Bank and Gaza,PSE,2000,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,42.1310005187988
West Bank and Gaza,PSE,1999,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.7729988098145
West Bank and Gaza,PSE,1998,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.398998260498
West Bank and Gaza,PSE,1997,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.0169982910156
West Bank and Gaza,PSE,1996,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.6380004882813
West Bank and Gaza,PSE,1995,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.2690010070801
West Bank and Gaza,PSE,1994,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.3610000610352
West Bank and Gaza,PSE,1993,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.4039993286133
West Bank and Gaza,PSE,1992,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.3559989929199
West Bank and Gaza,PSE,1991,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.3279991149902
West Bank and Gaza,PSE,1990,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.318000793457
West Bank and Gaza,PSE,2018,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,16.1487998962402
West Bank and Gaza,PSE,2017,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,15.8313999176025
West Bank and Gaza,PSE,2016,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,16.3526992797852
West Bank and Gaza,PSE,2015,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,16.3766994476318
West Bank and Gaza,PSE,2014,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,15.8726997375488
West Bank and Gaza,PSE,2013,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,13.2465000152588
West Bank and Gaza,PSE,2012,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,13.7847003936768
West Bank and Gaza,PSE,2011,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,13.9533996582031
West Bank and Gaza,PSE,2010,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,12.8177003860474
West Bank and Gaza,PSE,2009,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,13.9302997589111
West Bank and Gaza,PSE,2008,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.8520002365112
West Bank and Gaza,PSE,2007,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.4524002075195
West Bank and Gaza,PSE,2006,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.3536996841431
West Bank and Gaza,PSE,2005,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.2798004150391
West Bank and Gaza,PSE,2004,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,15.4421997070313
West Bank and Gaza,PSE,2003,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,15.8652000427246
West Bank and Gaza,PSE,2002,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.1584997177124
West Bank and Gaza,PSE,2001,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,14.6106004714966
West Bank and Gaza,PSE,2000,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,19.0291996002197
West Bank and Gaza,PSE,2018,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,67.086799621582
West Bank and Gaza,PSE,2017,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,66.2897033691406
West Bank and Gaza,PSE,2016,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,67.3140029907227
West Bank and Gaza,PSE,2015,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,66.8776016235352
West Bank and Gaza,PSE,2014,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,65.8936004638672
West Bank and Gaza,PSE,2013,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,63.6315002441406
West Bank and Gaza,PSE,2012,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,63.0339012145996
West Bank and Gaza,PSE,2011,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,62.0056991577148
West Bank and Gaza,PSE,2010,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,59.8946990966797
West Bank and Gaza,PSE,2009,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,62.1155014038086
